"System.Time_Stamp","vtti.timestamp","vtti.file_id","IMU.Accel_X","IMU.Accel_Y","IMU.Accel_Z","Head_Unit.Alcohol_Level_Raw","Head_Unit.Day","IMU.Button_Press","Head_Unit.MSL_Altitude","IMU.Gyro_X","IMU.Gyro_Y","IMU.Gyro_Z","Mask.Confidence","Mask.X","Mask.X_Cal_0","Mask.Y","Mask.Y_Cal_0","Mask.Z","Mask.Z_Cal_0","Mask.X_Rotation","Mask.X_Rotation_Cal_0","Mask.Y_Rotation","Mask.Y_Rotation_Cal_0","Mask.Z_Rotation","Mask.Z_Rotation_Cal_0","Head_Unit.Heading","Road.Scout.Lane_Offset","Road.Scout.Estimated_Lane_Width","Head_Unit.Latitude","Road.Scout.Left_Lane_Distance_To_Right_Side","Road.Scout.Left_Lane_Probability_Marker_Exists","Road.Scout.Left_Lane_Right_Marker","Head_Unit.Light_Level_Raw","Head_Unit.Longitude","Head_Unit.Month","Head_Unit.Satellites_Used","SMS.Object_ID_T0","SMS.Object_ID_T1","SMS.Object_ID_T2","SMS.Object_ID_T3","SMS.Object_ID_T4","SMS.Object_ID_T5","SMS.Object_ID_T6","SMS.Object_ID_T7","Head_Unit.PDOP","SMS.X_Velocity_T0","SMS.X_Velocity_T1","SMS.X_Velocity_T2","SMS.X_Velocity_T3","SMS.X_Velocity_T4","SMS.X_Velocity_T5","SMS.X_Velocity_T6","SMS.X_Velocity_T7","SMS.Y_Velocity_T0","SMS.Y_Velocity_T1","SMS.Y_Velocity_T2","SMS.Y_Velocity_T3","SMS.Y_Velocity_T4","SMS.Y_Velocity_T5","SMS.Y_Velocity_T6","SMS.Y_Velocity_T7","SMS.X_Range_T0","SMS.X_Range_T1","SMS.X_Range_T2","SMS.X_Range_T3","SMS.X_Range_T4","SMS.X_Range_T5","SMS.X_Range_T6","SMS.X_Range_T7","SMS.Y_Range_T0","SMS.Y_Range_T1","SMS.Y_Range_T2","SMS.Y_Range_T3","SMS.Y_Range_T4","SMS.Y_Range_T5","SMS.Y_Range_T6","SMS.Y_Range_T7","Road.Scout.Right_Lane_Distance_To_Left_Side","Road.Scout.Right_Lane_Probability_Marker_Exists","Road.Scout.Right_Lane_Left_Marker","Head_Unit.Speed","FOT_Control.Speed","Head_Unit.Cabin_Temperature","Head_Unit.Time_Of_Day","System.video_frame","Head_Unit.Year","VehicleCAN_1.BrakePedalPosition","VehicleCAN_1.BrakePressure","VehicleCAN_1.VSELateralAcceleration","VehicleCAN_1.VSELongitudinalAcceleration","VehicleCAN_1.VehicleDynamicsYawRate","VehicleCAN_1.VehicleOdometer","VehicleNetworkBox.AdaptiveCruiseControlActive","VehicleNetworkBox.AdaptiveCruiseControlDriverSelectedSpeed","VehicleNetworkBox.AdaptiveCruiseControlHeadwaySetting","VehicleNetworkBox.CruiseControlActive","VehicleNetworkBox.CruiseControlDriverSelectedSpeed","VehicleNetworkBox.DriverAirbagDeploymentStatus","VehicleNetworkBox.DriverSeatbeltAttached","VehicleNetworkBox.DriverSeatbeltStatus","VehicleNetworkBox.DriverShiftControlTargetGear","VehicleNetworkBox.EngineSpeed","VehicleNetworkBox.FCAAlertOffIndicationOn","VehicleNetworkBox.FCAAlertPresent","VehicleNetworkBox.FCABrakePrefillRequest","VehicleNetworkBox.FCAGapStng","VehicleNetworkBox.FCAHeadwaySettingIndicationOn","VehicleNetworkBox.FrontPassengerSeatStatus","VehicleNetworkBox.LDWIndicator1","VehicleNetworkBox.LDWIndicator2","VehicleNetworkBox.LDWWarningDisabled","VehicleNetworkBox.LateralAcceleration","VehicleNetworkBox.LeftSideAirbagDeployed","VehicleNetworkBox.ParkLightLeftIndicationOn","VehicleNetworkBox.ParkLightLeftOn","VehicleNetworkBox.ParkLightRightIndicationOn","VehicleNetworkBox.ParkLightRightOn","VehicleNetworkBox.PassengerAirbagDeploymentStatus","VehicleNetworkBox.PassengerSeatOccupancyStatus","VehicleNetworkBox.PassengerSeatbeltAttached","VehicleNetworkBox.PassengerSeatbeltStatus","VehicleNetworkBox.RearLeftSeatbeltAttached","VehicleNetworkBox.RearMiddleSeatbeltAttached","VehicleNetworkBox.RearRightSeatbeltAttached","VehicleNetworkBox.ReversingLamp","VehicleNetworkBox.RightSideAirbagDeployed","VehicleNetworkBox.SecondRowCenterSeatStatus","VehicleNetworkBox.SecondRowLeftSeatStatus","VehicleNetworkBox.SecondRowLeftSeatbeltStatus","VehicleNetworkBox.SecondRowMiddleSeatbeltStatus","VehicleNetworkBox.SecondRowRightSeatStatus","VehicleNetworkBox.SecondRowRightSeatbeltStatus","VehicleNetworkBox.VehAheadDistance_FollowingDistance","VehicleNetworkBox.VehAheadDistance_FollowingTime","VehicleNetworkBox.VehicleDynamicsYawRate","VehicleNetworkBox.WindshieldWiperActive","VehicleNetworkBox.YawRate","VehicleCAN_1.ParkBrakeSwitchActive","VehicleNetworkBox.ParkBrakeSwitchActive","VehicleNetworkBox.ParkingAssistanceCleanIndicationOn","VehicleNetworkBox.ParkingAssistanceDisbaledIndicationOn","VehicleNetworkBox.ParkingAssistanceFailed","VehicleNetworkBox.ParkingAssistanceFrontExtendedDistance","VehicleNetworkBox.ParkingAssistanceFrontRegion1ObjectStatus","VehicleNetworkBox.ParkingAssistanceFrontRegion2ObjectStatus","VehicleNetworkBox.ParkingAssistanceFrontRegion3ObjectStatus","VehicleNetworkBox.ParkingAssistanceFrontRegion4ObjectStatus","VehicleNetworkBox.ParkingAssistanceFrontSensorBlocked","VehicleNetworkBox.ParkingAssistanceFrontSystemStatus","VehicleNetworkBox.ParkingAssistanceRearExtendedDistance","VehicleNetworkBox.ParkingAssistanceRearRegion1ObjectStatus","VehicleNetworkBox.ParkingAssistanceRearRegion2ObjectStatus","VehicleNetworkBox.ParkingAssistanceRearRegion3ObjectStatus","VehicleNetworkBox.ParkingAssistanceRearRegion4ObjectStatus","VehicleNetworkBox.ParkingAssistanceRearSensorBlocked","VehicleNetworkBox.ParkingAssistanceRearSystemStatus","VehicleNetworkBox.ParkingAssistanceSensorsDisturbedIndicationOn","VehicleNetworkBox.ParkingAssistanceStatus","VehicleNetworkBox.ParkingLightActive","VehicleNetworkBox.ParkingLightsActive","VehicleNetworkBox.ParkLightIndicationOn","VehicleNetworkBox.ParkLightLeftIndicationOn.1","VehicleNetworkBox.ParkLightLeftOn.1","VehicleNetworkBox.ParkLightRightIndicationOn.1","VehicleNetworkBox.ParkLightRightOn.1","MobilEye.PedFCW","MobilEye.LanesOn","MobilEye.FCWOn","Road.Scout.Left_Lane_Left_Marker"
8408,842600,168407,0.0319,-0.0087,-0.9744,4043,NA,NA,NA,1.300781,0.325195,0,73,-73,NA,101,NA,563,NA,0.315,NA,-0.131,NA,0.167,NA,NA,1351.301392,3601.716309,NA,-3312,91,0,394,NA,NA,NA,36,13,35,NA,NA,NA,NA,NA,NA,1.9,2.6,-7.4,NA,NA,NA,NA,NA,0.7,0.7,-0.2,NA,NA,NA,NA,NA,9.92,23.584002,23.296001,NA,NA,NA,NA,NA,1.12,3.072,6.912,NA,NA,NA,NA,NA,289,0,0,NA,4.21875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
8409,842700,168407,0.0029,-0.0435,-1.0237,NA,NA,NA,NA,-0.325195,0.975586,0,73,-73,NA,101,NA,563,NA,0.315,NA,-0.131,NA,0.167,NA,NA,1346.221558,3601.716309,NA,-3307,100,0,NA,NA,NA,NA,36,33,35,13,NA,NA,NA,NA,NA,2,1.4,-7.3,2.6,NA,NA,NA,NA,0.7,-0.7,-0.2,0.8,NA,NA,NA,NA,10.208,17.6,22.144001,23.968,NA,NA,NA,NA,1.248,-0.992,6.976,3.232,NA,NA,NA,NA,294,0,0,NA,4.240452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
8410,842800,168407,0,-0.0261,-0.9773,4040,NA,NA,NA,0,2.276367,0,73,-71,NA,100,NA,552,NA,0.305,NA,-0.157,NA,0.161,NA,NA,1079.521484,3606.796387,NA,-3042,102,0,347,NA,NA,NA,36,33,35,13,NA,NA,NA,NA,NA,2.1,1.4,-7.2,2.6,NA,NA,NA,NA,0.7,-0.7,-0.2,0.8,NA,NA,NA,NA,10.368,17.696001,21.6,24.160002,NA,NA,NA,NA,1.312,-1.024,7.008,3.36,NA,NA,NA,NA,563,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
8411,842900,168407,0.0522,-0.0174,-0.9976,NA,NA,NA,NA,0.325195,2.601562,-0.975586,73,-70,NA,100,NA,552,NA,0.366,NA,-0.157,NA,0.161,NA,NA,876.319641,3789.678955,NA,-2931,123,0,NA,NA,NA,NA,36,33,35,13,NA,NA,NA,NA,NA,2.1,1.3,-7.1,2.6,NA,NA,NA,NA,0.5,-0.7,-0.2,0.7,NA,NA,NA,NA,10.496,17.952002,21.056002,24.384001,NA,NA,NA,NA,1.248,-0.896,7.072,3.296,NA,NA,NA,NA,858,15,1,NA,4.305556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
8412,843000,168407,0.0551,-0.0464,-0.9976,NA,NA,NA,NA,0.650391,1.300781,-0.650391,73,-69,NA,99,NA,546,NA,0.363,NA,-0.196,NA,0.156,NA,NA,2306.3396,4028.439697,NA,-4480,132,0,NA,NA,NA,NA,36,33,35,13,38,NA,NA,NA,NA,2.2,1.2,-7.1,2.6,4.4,NA,NA,NA,0.5,-0.6,-0.2,0.7,0.1,NA,NA,NA,10.688001,18.08,20.512001,24.608002,45.920002,NA,NA,NA,1.312,-0.832,7.072,3.296,1.472,NA,NA,NA,-452,21,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
8413,843100,168407,0.0725,-0.0522,-0.9686,4042,NA,NA,NA,0,0,-0.650391,43,-72,NA,97,NA,544,NA,0.452,NA,-0.184,NA,0.177,NA,NA,-1394.439819,3657.599365,NA,-594,21,0,484,NA,NA,NA,36,33,35,13,38,NA,NA,NA,NA,2.3,1,-6.9,2.6,4.3,NA,NA,NA,0.6,-0.5,-0.3,0.7,0,NA,NA,NA,11.072001,18.208,19.488001,24.992001,46.528004,NA,NA,NA,1.504,-0.704,6.88,3.424,1.504,NA,NA,NA,3063,0,0,NA,4.331597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
8414,843200,168407,0.0406,-0.0232,-0.9773,NA,NA,NA,NA,0,0,-0.650391,0,-36,NA,109,NA,598,NA,0.065,NA,-0.342,NA,0.197,NA,NA,-576.559448,2946.398438,NA,-1056,21,0,NA,NA,NA,NA,36,33,35,13,38,NA,NA,NA,NA,2.3,0.9,-6.9,2.6,4.2,NA,NA,NA,0.6,-0.5,-0.3,0.6,0.1,NA,NA,NA,11.232,18.496,18.944,25.184002,46.816002,NA,NA,NA,1.568,-0.64,6.848,3.456,1.632,NA,NA,NA,1889,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,2
8415,843300,168407,0.0464,-0.0435,-0.9976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-452.099854,3185.157959,NA,-1300,24,0,NA,NA,NA,NA,36,33,35,13,38,NA,NA,NA,NA,2.3,0.8,-6.9,2.6,4.1,NA,NA,NA,0.6,-0.4,-0.4,0.6,-0.2,NA,NA,NA,11.392,18.560001,18.432001,25.408001,47.104004,NA,NA,NA,1.632,-0.544,6.72,3.52,1.504,NA,NA,NA,1884,24,0,NA,4.392361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
8416,843400,168407,0.0435,-0.0493,-0.9976,NA,NA,NA,NA,0.650391,-1.300781,-1.300781,140,-29,NA,102,NA,546,NA,-0.056,NA,-0.228,NA,0.105,NA,NA,-833.099854,3368.039551,NA,-1010,36,0,NA,NA,NA,NA,33,36,35,13,38,NA,NA,NA,NA,0.7,2.3,-6.9,2.6,3.7,NA,NA,NA,-0.6,0.6,-0.5,0.6,-0.1,NA,NA,NA,18.656,11.68,17.376001,25.792002,47.808002,NA,NA,NA,-0.8,1.76,6.592,3.584,1.536,NA,NA,NA,2357,29,0,NA,4.418403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
8417,843500,168407,0.0435,-0.0348,-0.9773,NA,28,NA,26,0.650391,-1.300781,-1.625977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158.850006,-972.799866,3383.279785,31.140512,-878,64,0,NA,121.356483,12,6,33,36,35,13,38,NA,NA,NA,15,0.6,2.3,-6.9,2.6,3.7,NA,NA,NA,-0.6,0.7,-0.5,0.6,-0.1,NA,NA,NA,18.720001,11.84,16.864,25.984001,48.096001,NA,NA,NA,-0.832,1.952,6.464,3.616,1.536,NA,NA,NA,2504,39,0,3.436192,NA,NA,37378000,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
8418,843600,168407,0.0348,-0.0464,-0.9802,4041,NA,NA,NA,0,-1.625977,-1.300781,140,-28,NA,99,NA,539,NA,-0.07,NA,-0.22,NA,0.104,NA,NA,-731.499817,2961.639404,NA,-909,100,0,523,NA,NA,NA,33,36,35,13,38,NA,NA,NA,NA,0.5,2.3,-6.9,2.5,3.3,NA,NA,NA,-0.5,0.6,-0.6,0.5,-0.4,NA,NA,NA,18.752001,12.000001,16.352001,26.176001,48.320004,NA,NA,NA,-0.8,1.92,6.368,3.648,1.344,NA,NA,NA,2052,47,0,NA,4.457466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
8419,843700,168407,0.0145,-0.0174,-0.9483,NA,NA,NA,NA,0.325195,-1.625977,-1.300781,140,-31,NA,101,NA,548,NA,-0.079,NA,-0.211,NA,0.104,NA,NA,-563.859985,2981.959229,NA,-1087,132,0,NA,NA,NA,NA,33,36,35,13,38,NA,NA,NA,NA,0.4,2.3,-6.9,2.4,3,NA,NA,NA,-0.5,0.5,-0.6,0.5,-0.5,NA,NA,NA,18.976002,12.384001,15.328001,26.560001,48.704002,NA,NA,NA,-0.832,1.888,6.24,3.68,1.184,NA,NA,NA,1894,43,0,NA,4.479167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
8420,843800,168407,-0.0116,-0.0435,-1.0092,NA,NA,NA,NA,-0.325195,-0.650391,-1.625977,140,-31,NA,100,NA,545,NA,-0.119,NA,-0.207,NA,0.115,NA,NA,-772.140198,3642.358887,NA,-1209,168,0,NA,NA,NA,NA,33,36,35,13,38,NA,NA,NA,NA,0.4,2.3,-6.9,2.3,2.9,NA,NA,NA,-0.5,0.4,-0.6,0.5,-0.8,NA,NA,NA,19.008001,12.576,14.816001,26.720001,48.928001,NA,NA,NA,-0.864,1.92,6.176,3.68,0.928,NA,NA,NA,2433,48,0,NA,4.466146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
8421,843900,168407,-0.029,-0.029,-0.9947,NA,NA,NA,NA,0.975586,-0.325195,-1.300781,140,-31,NA,101,NA,549,NA,-0.108,NA,-0.22,NA,0.118,NA,NA,-500.360321,3515.358887,NA,-1417,204,0,NA,NA,NA,NA,33,36,35,13,38,NA,NA,NA,NA,0.3,2.4,-6.9,2.3,2.6,NA,NA,NA,-0.5,0.4,-0.6,0.4,-0.8,NA,NA,NA,19.040001,12.704,14.304001,26.912001,49.120003,NA,NA,NA,-0.928,1.92,6.112,3.68,0.8,NA,NA,NA,2098,54,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
8422,844000,168407,-0.0725,-0.0232,-0.9628,NA,NA,NA,NA,0.325195,-1.300781,-0.975586,140,-31,NA,100,NA,545,NA,-0.202,NA,-0.2,NA,0.139,NA,NA,-637.520081,3444.239258,NA,-1244,212,0,NA,NA,NA,NA,33,36,35,13,38,NA,NA,NA,NA,0.3,2.4,-6.8,2.2,2.4,NA,NA,NA,-0.5,0.4,-0.6,0.4,-0.2,NA,NA,NA,19.040001,12.896001,13.824,27.104002,49.408001,NA,NA,NA,-0.992,1.92,5.984,3.712,1.184,NA,NA,NA,2199,54,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
8423,844100,168407,-0.145,-0.0696,-1.0092,4042,NA,NA,NA,0,-1.300781,-1.300781,140,-31,NA,101,NA,544,NA,-0.072,NA,-0.174,NA,0.116,NA,NA,-680.592163,3286.544189,NA,-1122,232,0,341,NA,NA,NA,33,36,35,13,38,NA,NA,NA,NA,0.4,2.6,-6.8,2.2,2.3,NA,NA,NA,-0.5,0.2,-0.7,0.4,-0.3,NA,NA,NA,19.264002,13.312,12.8,27.456001,49.760002,NA,NA,NA,-1.056,1.856,5.824,3.712,0.928,NA,NA,NA,2163,22,0,NA,4.231771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
8424,844200,168407,-0.174,-0.0464,-1.0121,NA,NA,NA,NA,-0.325195,0,-1.625977,87,-31,NA,102,NA,546,NA,-0.104,NA,-0.156,NA,0.122,NA,NA,-730.677734,3376.554932,NA,-1117,260,0,NA,NA,NA,NA,33,35,36,13,38,NA,NA,NA,NA,0.4,-6.7,2.7,2.2,2.1,NA,NA,NA,-0.5,-0.7,0.1,0.5,-0.3,NA,NA,NA,19.296001,12.320001,13.536,27.648001,49.920002,NA,NA,NA,-1.12,5.76,1.824,3.84,0.832,NA,NA,NA,2258,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
8425,844300,168407,-0.1885,-0.0203,-0.9715,NA,NA,NA,NA,NA,NA,NA,87,-31,NA,105,NA,560,NA,-0.006,NA,-0.174,NA,0.111,NA,NA,-429.239319,3088.638428,NA,-1275,278,0,NA,NA,NA,NA,33,35,36,13,38,NA,NA,NA,NA,0.5,-6.7,2.9,2.2,2,NA,NA,NA,-0.5,-0.7,0.1,0.5,-0.4,NA,NA,NA,19.360001,11.808001,13.792001,27.808001,50.016003,NA,NA,NA,-1.184,5.696,1.792,3.84,0.704,NA,NA,NA,1813,12,0,NA,3.914931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
8426,844400,168407,-0.1334,-0.0348,-0.9831,NA,NA,NA,NA,-0.325195,0.650391,-1.300781,87,-31,NA,106,NA,560,NA,0.049,NA,-0.174,NA,0.111,NA,NA,327.679901,3169.919434,NA,-2072,275,0,NA,NA,NA,NA,33,36,13,39,38,NA,NA,NA,NA,0.8,3.3,2.3,-10.4,1.9,NA,NA,NA,-0.5,-0.1,0.4,-0.1,-0.4,NA,NA,NA,19.456001,14.272,28.192001,34.976002,50.080002,NA,NA,NA,-1.28,1.664,3.84,7.264,0.512,NA,NA,NA,1097,17,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
