"System.Time_Stamp","vtti.timestamp","vtti.file_id","IMU.Accel_X","IMU.Accel_Y","IMU.Accel_Z","Head_Unit.Alcohol_Level_Raw","Head_Unit.Day","IMU.Button_Press","Head_Unit.MSL_Altitude","IMU.Gyro_X","IMU.Gyro_Y","IMU.Gyro_Z","Mask.Confidence","Mask.X","Mask.X_Cal_0","Mask.Y","Mask.Y_Cal_0","Mask.Z","Mask.Z_Cal_0","Mask.X_Rotation","Mask.X_Rotation_Cal_0","Mask.Y_Rotation","Mask.Y_Rotation_Cal_0","Mask.Z_Rotation","Mask.Z_Rotation_Cal_0","Head_Unit.Heading","Road.Scout.Lane_Offset","Road.Scout.Estimated_Lane_Width","Head_Unit.Latitude","Road.Scout.Left_Lane_Distance_To_Right_Side","Road.Scout.Left_Lane_Probability_Marker_Exists","Road.Scout.Left_Lane_Right_Marker","Head_Unit.Light_Level_Raw","Head_Unit.Longitude","Head_Unit.Month","Head_Unit.Satellites_Used","SMS.Object_ID_T0","SMS.Object_ID_T1","SMS.Object_ID_T2","SMS.Object_ID_T3","SMS.Object_ID_T4","SMS.Object_ID_T5","SMS.Object_ID_T6","SMS.Object_ID_T7","Head_Unit.PDOP","SMS.X_Velocity_T0","SMS.X_Velocity_T1","SMS.X_Velocity_T2","SMS.X_Velocity_T3","SMS.X_Velocity_T4","SMS.X_Velocity_T5","SMS.X_Velocity_T6","SMS.X_Velocity_T7","SMS.Y_Velocity_T0","SMS.Y_Velocity_T1","SMS.Y_Velocity_T2","SMS.Y_Velocity_T3","SMS.Y_Velocity_T4","SMS.Y_Velocity_T5","SMS.Y_Velocity_T6","SMS.Y_Velocity_T7","SMS.X_Range_T0","SMS.X_Range_T1","SMS.X_Range_T2","SMS.X_Range_T3","SMS.X_Range_T4","SMS.X_Range_T5","SMS.X_Range_T6","SMS.X_Range_T7","SMS.Y_Range_T0","SMS.Y_Range_T1","SMS.Y_Range_T2","SMS.Y_Range_T3","SMS.Y_Range_T4","SMS.Y_Range_T5","SMS.Y_Range_T6","SMS.Y_Range_T7","Road.Scout.Right_Lane_Distance_To_Left_Side","Road.Scout.Right_Lane_Probability_Marker_Exists","Road.Scout.Right_Lane_Left_Marker","Head_Unit.Speed","FOT_Control.Speed","Head_Unit.Cabin_Temperature","Head_Unit.Time_Of_Day","System.video_frame","Head_Unit.Year","VehicleCAN_1.BrakePedalPosition","VehicleCAN_1.BrakePressure","VehicleCAN_1.VSELateralAcceleration","VehicleCAN_1.VSELongitudinalAcceleration","VehicleCAN_1.VehicleDynamicsYawRate","VehicleCAN_1.VehicleOdometer","VehicleNetworkBox.AdaptiveCruiseControlActive","VehicleNetworkBox.AdaptiveCruiseControlDriverSelectedSpeed","VehicleNetworkBox.AdaptiveCruiseControlHeadwaySetting","VehicleNetworkBox.CruiseControlActive","VehicleNetworkBox.CruiseControlDriverSelectedSpeed","VehicleNetworkBox.DriverAirbagDeploymentStatus","VehicleNetworkBox.DriverSeatbeltAttached","VehicleNetworkBox.DriverSeatbeltStatus","VehicleNetworkBox.DriverShiftControlTargetGear","VehicleNetworkBox.EngineSpeed","VehicleNetworkBox.FCAAlertOffIndicationOn","VehicleNetworkBox.FCAAlertPresent","VehicleNetworkBox.FCABrakePrefillRequest","VehicleNetworkBox.FCAGapStng","VehicleNetworkBox.FCAHeadwaySettingIndicationOn","VehicleNetworkBox.FrontPassengerSeatStatus","VehicleNetworkBox.LDWIndicator1","VehicleNetworkBox.LDWIndicator2","VehicleNetworkBox.LDWWarningDisabled","VehicleNetworkBox.LateralAcceleration","VehicleNetworkBox.LeftSideAirbagDeployed","VehicleNetworkBox.ParkLightLeftIndicationOn","VehicleNetworkBox.ParkLightLeftOn","VehicleNetworkBox.ParkLightRightIndicationOn","VehicleNetworkBox.ParkLightRightOn","VehicleNetworkBox.PassengerAirbagDeploymentStatus","VehicleNetworkBox.PassengerSeatOccupancyStatus","VehicleNetworkBox.PassengerSeatbeltAttached","VehicleNetworkBox.PassengerSeatbeltStatus","VehicleNetworkBox.RearLeftSeatbeltAttached","VehicleNetworkBox.RearMiddleSeatbeltAttached","VehicleNetworkBox.RearRightSeatbeltAttached","VehicleNetworkBox.ReversingLamp","VehicleNetworkBox.RightSideAirbagDeployed","VehicleNetworkBox.SecondRowCenterSeatStatus","VehicleNetworkBox.SecondRowLeftSeatStatus","VehicleNetworkBox.SecondRowLeftSeatbeltStatus","VehicleNetworkBox.SecondRowMiddleSeatbeltStatus","VehicleNetworkBox.SecondRowRightSeatStatus","VehicleNetworkBox.SecondRowRightSeatbeltStatus","VehicleNetworkBox.VehAheadDistance_FollowingDistance","VehicleNetworkBox.VehAheadDistance_FollowingTime","VehicleNetworkBox.VehicleDynamicsYawRate","VehicleNetworkBox.WindshieldWiperActive","VehicleNetworkBox.YawRate","VehicleCAN_1.ParkBrakeSwitchActive","VehicleNetworkBox.ParkBrakeSwitchActive","VehicleNetworkBox.ParkingAssistanceCleanIndicationOn","VehicleNetworkBox.ParkingAssistanceDisbaledIndicationOn","VehicleNetworkBox.ParkingAssistanceFailed","VehicleNetworkBox.ParkingAssistanceFrontExtendedDistance","VehicleNetworkBox.ParkingAssistanceFrontRegion1ObjectStatus","VehicleNetworkBox.ParkingAssistanceFrontRegion2ObjectStatus","VehicleNetworkBox.ParkingAssistanceFrontRegion3ObjectStatus","VehicleNetworkBox.ParkingAssistanceFrontRegion4ObjectStatus","VehicleNetworkBox.ParkingAssistanceFrontSensorBlocked","VehicleNetworkBox.ParkingAssistanceFrontSystemStatus","VehicleNetworkBox.ParkingAssistanceRearExtendedDistance","VehicleNetworkBox.ParkingAssistanceRearRegion1ObjectStatus","VehicleNetworkBox.ParkingAssistanceRearRegion2ObjectStatus","VehicleNetworkBox.ParkingAssistanceRearRegion3ObjectStatus","VehicleNetworkBox.ParkingAssistanceRearRegion4ObjectStatus","VehicleNetworkBox.ParkingAssistanceRearSensorBlocked","VehicleNetworkBox.ParkingAssistanceRearSystemStatus","VehicleNetworkBox.ParkingAssistanceSensorsDisturbedIndicationOn","VehicleNetworkBox.ParkingAssistanceStatus","VehicleNetworkBox.ParkingLightActive","VehicleNetworkBox.ParkingLightsActive","VehicleNetworkBox.ParkLightIndicationOn","VehicleNetworkBox.ParkLightLeftIndicationOn.1","VehicleNetworkBox.ParkLightLeftOn.1","VehicleNetworkBox.ParkLightRightIndicationOn.1","VehicleNetworkBox.ParkLightRightOn.1","MobilEye.PedFCW","MobilEye.LanesOn","MobilEye.FCWOn","Road.Scout.Left_Lane_Left_Marker"
19808,1982700,168572,-0.0174,-0.0377,-0.986,NA,NA,NA,NA,0.325195,-0.325195,0.650391,60,-165,NA,61,NA,676,NA,-0.007,NA,0.113,NA,-0.127,NA,NA,-353.039948,3525.519531,NA,-1569,1024,0,NA,NA,NA,NA,195,194,197,180,NA,NA,NA,NA,NA,0.8,1.4,-2,1.1,NA,NA,NA,NA,-0.3,-0.4,0.2,-0.6,NA,NA,NA,NA,46.048,71.232002,72.032005,84.608002,NA,NA,NA,NA,0.032,1.536,-2.688,4.832,NA,NA,NA,NA,1955,1024,1,NA,15.542536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1
19809,1982800,168572,-0.0377,-0.0261,-0.9773,4042,NA,NA,NA,-0.650391,-0.325195,0.325195,159,-192,NA,57,NA,562,NA,-0.085,NA,-0.196,NA,0.029,NA,NA,-355.580078,3652.519531,NA,-1630,1024,0,289,NA,NA,NA,195,194,197,180,NA,NA,NA,NA,NA,0.8,1.4,-1.9,1.1,NA,NA,NA,NA,-0.2,-0.4,0.3,-0.5,NA,NA,NA,NA,46.176003,71.456001,71.648003,84.768005,NA,NA,NA,NA,0.032,1.44,-2.56,4.896,NA,NA,NA,NA,2021,1024,1,NA,15.507813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1
19810,1982900,168572,-0.0348,-0.0319,-1.0063,NA,NA,NA,NA,-0.325195,0.325195,0.650391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-335.260101,3591.559326,NA,-1620,1024,0,NA,NA,NA,NA,195,194,197,180,NA,NA,NA,NA,NA,0.8,1.4,-1.9,1.1,NA,NA,NA,NA,-0.2,-0.5,0.3,-0.4,NA,NA,NA,NA,46.240002,71.552002,71.520004,84.864006,NA,NA,NA,NA,0.032,1.376,-2.496,4.896,NA,NA,NA,NA,1971,1024,1,NA,15.486112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1
19811,1983000,168572,-0.029,-0.0232,-1.0034,NA,NA,NA,NA,NA,NA,NA,159,-195,NA,59,NA,568,NA,-0.099,NA,-0.118,NA,0.027,NA,NA,-320.019958,3550.919434,NA,-1615,1024,0,NA,NA,NA,NA,195,197,194,180,NA,NA,NA,NA,NA,0.8,-1.9,1.4,1.2,NA,NA,NA,NA,0,0.1,-0.4,-0.3,NA,NA,NA,NA,46.304001,71.392006,71.68,84.960007,NA,NA,NA,NA,0.16,-2.72,1.44,4.992,NA,NA,NA,NA,1935,1024,1,NA,15.455729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1
19812,1983100,168572,-0.029,-0.0116,-1.015,NA,18,NA,9,0,0.325195,0.650391,159,-198,NA,60,NA,577,NA,-0.056,NA,-0.11,NA,0.018,NA,98.800003,-307.319946,3484.879395,31.265619,-1595,1024,0,NA,121.321198,1,10,195,197,194,180,NA,NA,NA,NA,11,0.8,-1.8,1.4,1.1,NA,NA,NA,NA,-0.1,0.2,-0.3,-0.2,NA,NA,NA,NA,46.432003,71.136002,71.904007,85.120003,NA,NA,NA,NA,0.096,-2.656,1.44,5.152,NA,NA,NA,NA,1889,1024,1,15.71492,15.407987,NA,48882000,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1
19813,1983200,168572,0.0203,-0.029,-0.899,NA,NA,NA,NA,0.975586,-0.975586,0.325195,159,-198,NA,60,NA,577,NA,-0.056,NA,-0.11,NA,0.018,NA,NA,-312.399841,3505.198975,NA,-1600,1024,0,NA,NA,NA,NA,195,197,194,180,NA,NA,NA,NA,NA,0.9,-1.8,1.4,1.1,NA,NA,NA,NA,-0.1,0.1,-0.4,-0.1,NA,NA,NA,NA,46.496002,70.976006,72,85.216003,NA,NA,NA,NA,0.032,-2.72,1.312,5.28,NA,NA,NA,NA,1904,1024,1,NA,15.295139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1
19814,1983300,168572,-0.0551,-0.0232,-1.0034,4043,NA,NA,NA,0.975586,-2.601562,0.325195,159,-198,NA,60,NA,577,NA,-0.056,NA,-0.11,NA,0.018,NA,NA,-314.93988,3550.919434,NA,-1620,1024,0,272,NA,NA,NA,195,197,194,180,NA,NA,NA,NA,NA,0.9,-1.8,1.4,1.1,NA,NA,NA,NA,-0.2,0.4,-0.4,0,NA,NA,NA,NA,46.592003,70.880005,72.128006,85.312004,NA,NA,NA,NA,-0.032,-2.4,1.248,5.376,NA,NA,NA,NA,1930,1024,1,NA,15.321181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1
19815,1983400,168572,-0.0667,-0.029,-0.986,NA,NA,NA,NA,0.650391,0.975586,0.650391,159,-198,NA,60,NA,578,NA,-0.058,NA,-0.113,NA,0.023,NA,NA,-314.940033,3550.919434,NA,-1620,1024,0,NA,NA,NA,NA,195,197,194,180,NA,NA,NA,NA,NA,0.9,-1.7,1.4,1.2,NA,NA,NA,NA,0,0.3,-0.4,0,NA,NA,NA,NA,46.720001,70.624001,72.352005,85.504005,NA,NA,NA,NA,0.064,-2.464,1.312,5.408,NA,NA,NA,NA,1930,1024,1,NA,15.334202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1
19816,1983500,168572,-0.0116,-0.0319,-0.9947,NA,NA,NA,NA,0.975586,0.650391,0.650391,94,-198,NA,60,NA,577,NA,-0.065,NA,-0.118,NA,0.019,NA,NA,-314.939941,3520.439697,NA,-1605,1024,0,NA,NA,NA,NA,195,197,194,180,NA,NA,NA,NA,NA,0.9,-1.7,1.4,1.2,NA,NA,NA,NA,0.2,0.3,-0.3,0.2,NA,NA,NA,NA,46.816002,70.496002,72.448006,85.600006,NA,NA,NA,NA,0.192,-2.496,1.408,5.632,NA,NA,NA,NA,1915,1024,1,NA,15.303821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1
19817,1983600,168572,-0.0116,-0.0377,-1.0063,NA,NA,NA,NA,0,0,0.325195,94,-196,NA,59,NA,572,NA,-0.141,NA,-0.108,NA,0.016,NA,NA,-312.399963,3535.679688,NA,-1615,1024,0,NA,NA,NA,NA,195,197,194,180,NA,NA,NA,NA,NA,0.9,-1.7,1.4,1.2,NA,NA,NA,NA,0.1,0.4,-0.3,0.2,NA,NA,NA,NA,46.880001,70.368004,72.576004,85.664001,NA,NA,NA,NA,0.128,-2.368,1.408,5.696,NA,NA,NA,NA,1920,1024,1,NA,15.264758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1
19818,1983700,168572,-0.0174,-0.0348,-1.0063,NA,NA,NA,NA,0.650391,0,0.325195,94,-198,NA,59,NA,578,NA,-0.092,NA,-0.133,NA,0.013,NA,NA,-304.779938,3408.679443,NA,-1559,1024,0,NA,NA,NA,NA,195,197,194,180,NA,NA,NA,NA,NA,0.9,-1.7,1.3,1.2,NA,NA,NA,NA,0.3,0.7,0,0.3,NA,NA,NA,NA,47.008003,70.144005,72.768005,85.856003,NA,NA,NA,NA,0.448,-1.984,1.76,5.728,NA,NA,NA,NA,1849,1024,1,NA,15.238716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1
19819,1983800,168572,0,-0.0348,-0.9889,4045,NA,NA,NA,0,0,0.325195,94,-198,NA,60,NA,580,NA,-0.061,NA,-0.144,NA,0.01,NA,NA,-297.159912,3505.199463,NA,-1615,1024,0,123,NA,NA,NA,195,197,194,180,NA,NA,NA,NA,NA,0.9,-1.7,1.3,1.1,NA,NA,NA,NA,0.3,0.5,0.1,0.3,NA,NA,NA,NA,46.976002,70.016006,72.864006,85.952003,NA,NA,NA,NA,0.384,-2.176,1.984,5.76,NA,NA,NA,NA,1889,1024,1,NA,15.212674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1
19820,1983900,168572,-0.0203,-0.0203,-0.9889,NA,NA,NA,NA,0.325195,-0.325195,0.325195,94,-198,NA,60,NA,578,NA,-0.076,NA,-0.141,NA,0.009,NA,NA,-314.93988,3479.799316,NA,-1584,1024,0,NA,NA,NA,NA,195,197,194,180,NA,NA,NA,NA,NA,0.9,-1.7,1.3,1.1,NA,NA,NA,NA,0.3,0.6,0.2,0.3,NA,NA,NA,NA,47.040001,69.920006,72.992004,86.048004,NA,NA,NA,NA,0.448,-2.08,2.016,5.76,NA,NA,NA,NA,1894,1024,1,NA,15.212674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1
19821,1984000,168572,-0.0058,-0.0377,-0.9889,NA,NA,NA,NA,NA,NA,NA,94,-198,NA,60,NA,580,NA,-0.108,NA,-0.13,NA,0.015,NA,NA,-332.719971,3474.719482,NA,-1564,1024,0,NA,NA,NA,NA,195,197,194,180,NA,NA,NA,NA,NA,0.8,-1.7,1.3,1.2,NA,NA,NA,NA,0.3,0.5,0.2,0.2,NA,NA,NA,NA,47.200001,69.568001,73.184006,86.240005,NA,NA,NA,NA,0.448,-2.144,2.112,5.632,NA,NA,NA,NA,1910,1024,1,NA,15.199654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1
19822,1984100,168572,-0.0087,-0.0435,-0.9773,NA,18,NA,9,0.325195,-0.325195,0.650391,87,-200,NA,60,NA,581,NA,-0.156,NA,-0.099,NA,0.026,NA,98.730003,-304.779907,3489.959717,31.2656,-1600,1024,0,NA,121.321358,1,10,195,197,194,180,NA,NA,NA,NA,11,0.8,-1.7,1.3,1.2,NA,NA,NA,NA,0.3,0.4,0.1,0.1,NA,NA,NA,NA,47.200001,69.440002,73.312004,86.336006,NA,NA,NA,NA,0.512,-2.24,1.92,5.536,NA,NA,NA,NA,1889,1024,1,15.159368,15.160591,NA,48883000,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1
19823,1984200,168572,0,-0.0232,-0.9773,NA,NA,NA,NA,-0.325195,-0.325195,0.975586,87,-199,NA,60,NA,580,NA,-0.119,NA,-0.099,NA,0.003,NA,NA,-284.45993,3530.599365,NA,-1640,1024,0,NA,NA,NA,NA,195,197,194,180,NA,NA,NA,NA,NA,0.8,-1.7,1.3,1.2,NA,NA,NA,NA,0.3,0.3,0.1,0.1,NA,NA,NA,NA,47.264004,69.312004,73.408005,86.432007,NA,NA,NA,NA,0.48,-2.4,1.92,5.568,NA,NA,NA,NA,1889,1024,1,NA,15.164931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1
19824,1984300,168572,-0.0319,-0.0203,-0.9947,4042,NA,NA,NA,-0.650391,-0.325195,0.975586,87,-199,NA,60,NA,580,NA,-0.145,NA,-0.067,NA,0.001,NA,NA,-284.45993,3561.079346,NA,-1656,1024,0,150,NA,NA,NA,195,197,194,180,NA,NA,NA,NA,NA,0.8,-1.7,1.2,1.2,NA,NA,NA,NA,0.4,0,0.1,0.1,NA,NA,NA,NA,47.328003,69.248001,73.504005,86.528008,NA,NA,NA,NA,0.608,-2.688,1.92,5.504,NA,NA,NA,NA,1904,1024,1,NA,15.147571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1
19825,1984400,168572,-0.0145,-0.0348,-1.0063,NA,NA,NA,NA,-0.325195,0.325195,0.325195,87,-200,NA,60,NA,584,NA,-0.156,NA,-0.073,NA,0.009,NA,NA,-281.919952,3555.999512,NA,-1656,1024,0,NA,NA,NA,NA,195,197,194,180,NA,NA,NA,NA,NA,0.7,-1.7,1.2,1.2,NA,NA,NA,NA,0.5,0,0.1,-0.1,NA,NA,NA,NA,47.488003,68.992004,73.696007,86.752007,NA,NA,NA,NA,0.8,-2.624,1.984,5.248,NA,NA,NA,NA,1899,1024,1,NA,15.143229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1
19826,1984500,168572,0.0087,-0.0174,-0.9889,NA,NA,NA,NA,0,0.325195,0.650391,87,-200,NA,60,NA,584,NA,-0.156,NA,-0.073,NA,0.009,NA,NA,-264.139832,3530.599121,NA,-1661,1024,0,NA,NA,NA,NA,195,197,194,180,NA,NA,NA,NA,NA,0.7,-1.8,1.2,1.2,NA,NA,NA,NA,0.5,0.2,0.2,0,NA,NA,NA,NA,47.552002,68.864006,73.792,86.816002,NA,NA,NA,NA,0.832,-2.432,2.08,5.376,NA,NA,NA,NA,1869,1024,1,NA,15.138889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1
